SHG_ID,REGION,FORMATION_YEAR,SHG_AGE_YEARS,GROUP_SIZE,BANK_LINKED,AVG_MONTHLY_SAVINGS,SAVINGS_STD,SAVINGS_REGULARITY_PCT,TOTAL_INTERNAL_LENDING,EMI_MISS_RATE,AVG_REPAYMENT_DELAY,ATTENDANCE_AVG,ATTENDANCE_STD,MEMBER_DROPOUT_RATE,MEETING_REGULARITY,LEADERSHIP_CHANGES,SAVINGS_GROWTH_RATE,LOAN_UTILIZATION_SCORE,LOAN_TO_SAVINGS_RATIO,INCOME_STABILITY_PROXY,ANOMALY_SCORE,SUDDEN_SAVINGS_JUMP,ATTENDANCE_DROP_FLAG,PAST_DEFAULT_FLAG,FINANCIAL_DISCIPLINE_SCORE,STABILITY_SCORE,GROWTH_READINESS_SCORE,BEHAVIORAL_SAFETY_SCORE,FINAL_CREDIT_SCORE
SHG_1129,Rural-West,2014,10,12,0,1229.2283676659536,914.4241640712422,90.36021130087724,22126.110617987164,0.166142465850153,22.659511336032164,97.31699450278688,12.757582158351875,0.24830861414938038,90.83786281759856,3,0.24159242466232655,91.70145422724072,0.9029574965528202,90.35354519333515,0.19524060295649204,0,1,1,100.0,63.075551346789425,76.78830352340104,48.28556382261047,74.44143482823846
SHG_1130,Rural-East,2019,5,15,1,2851.600984496181,927.0567616153901,82.48291177610284,39922.41378294653,0.5105525462745799,3.5507443707610626,91.44822609044232,11.54777111698269,0.1375810418626513,91.11099338887152,3,0.3381028438904228,66.2596796888922,0.8169414909910961,85.24355050216909,0.8171281420155851,0,0,1,80.67611098679404,63.08765907555704,73.79261715225728,25.972311479064892,65.90770011370574
SHG_1131,Rural-North,2020,4,18,0,3955.3785466397767,1062.6404711491791,67.1702244763116,23732.27127983866,0.355470889608425,10.582916270522174,94.6118303563565,4.0445517063363,0.08392161531767929,93.90044191574117,1,0.05018715951699958,77.49244597641993,1.5578411629162472,91.64151883941355,0.9060870604812605,1,1,1,81.12471343948864,83.40150369604578,40.055197424561925,5.634776371124367,58.1169865253034
SHG_1132,Rural-North,2014,10,8,0,2204.5782886030374,748.8586650773559,71.50530916174714,19841.204597427335,0.137350826474669,0.0,89.30796202361122,7.258856012460306,0.21365842418300177,71.69756968440147,4,0.09956841880512542,96.66691496165821,1.7118156740568282,83.57395743336035,0.6322821536376398,0,1,1,99.60687812324356,60.050997841338784,56.253833841155355,22.063070781741608,64.6489931165567
SHG_1133,Rural-West,2022,2,9,0,3716.271389847602,301.37289755315913,71.1141110435885,66892.88501725683,0.11327048032220559,3.7080858905772933,80.7480397752238,4.331740866158736,0.4,80.39572503858155,0,0.10904495142114821,55.85657578951836,0.7517324651549596,74.1519848779445,0.2685337560676073,0,1,0,100.0,59.54995073583332,40.585479923009125,68.88797463594356,69.06254985333518
SHG_1134,Rural-West,2022,2,8,1,2665.8138635191553,803.6372005593751,63.07917868259865,47984.6495433448,0.19115068741839078,5.114155538446356,83.96178348601526,10.10743411777346,0.030829119350366613,77.52679137073308,4,0.220410515221019,82.39779219272258,1.6420163175748688,65.64536971068242,0.27109625376406576,0,0,0,93.29347522267255,58.59969777067245,62.751806601556886,83.73422477415605,75.33447174212088
SHG_1135,Rural-East,2017,7,8,1,2328.0717158799375,787.5858711094019,88.04558377669895,20952.64544291944,0.22531512832779113,3.7391383011168253,70.12406156718436,7.853305199857575,0.13171652388632588,90.17381494075087,0,0.3408027817755774,46.113586052376206,0.3183038728998224,71.67913963163072,0.0926254830513672,0,1,1,99.39620129443207,55.43143437190223,66.01805446129643,54.44247101691796,73.53700662415955
SHG_1136,Rural-North,2012,12,9,1,2394.821923462666,458.711642155441,77.3761327602644,23948.21923462666,0.2785296932823246,3.479465496706334,85.50752987583742,5.146287039751404,0.10018360982231275,92.16169452179699,4,-0.044501778395461905,54.90257562218801,0.7716942625849621,63.54031640184863,0.2475597702798864,0,0,1,100.0,63.32464103524323,21.42777786517768,60.14641378320681,63.51383567378444
SHG_1137,Rural-North,2023,1,9,0,3864.011317765624,806.7317247174365,86.9148667439232,30912.09054212499,0.12522563013651927,6.832013625515646,81.7701586445479,4.603666232279137,0.3174481390996974,72.05376158000735,1,0.09844517537205112,95.24599650780144,1.5857876014663375,76.91659716278568,0.2688535143821935,0,0,0,100.0,60.54783360182505,56.27471813759628,83.86878913706839,75.18291391803525
SHG_1138,Rural-South,2023,1,9,0,2743.0548764839004,987.3870267523329,78.17381692270621,46631.93290022631,0.21425456839195572,0.0,77.70182059258983,10.441190219499461,0.077347090349779,79.03138233502939,3,0.15105249705205215,43.37056464084634,1.3804106046429634,96.35553144292138,0.10539321810780522,1,1,1,92.99167612216742,53.07850871519931,33.10535359361035,53.67640691353169,64.42630613965491
SHG_1139,Rural-North,2019,5,10,1,3899.379362021724,460.23659798522937,66.37969050165434,46792.55234426069,0.06215993178855057,6.040307767413342,87.40537239497937,3.435614224344335,0.1008547018207219,86.06661444639018,1,0.09275439006844406,61.22734952418616,2.122822315393379,89.46464241598429,0.30779583168074565,1,1,1,100.0,76.2484472529373,30.88435799957795,41.53225009915526,70.95155159126276
SHG_1140,Rural-West,2020,4,12,0,2399.6365919976797,554.4249487930549,80.22536613687835,26396.002511974475,0.16190500228007113,0.0,67.75452271747571,13.16461802518601,0.2639354937997731,83.17631803749151,2,0.1942187020061698,49.62192436718459,1.7820199184447971,58.96266278696404,0.6939495905101568,1,1,0,100.0,35.39956133526158,38.82323951349275,43.36302456939059,58.49658088644634
SHG_1141,Rural-South,2021,3,12,1,2589.683957459614,361.36280105538367,63.34217350042759,41434.94331935382,0.4644292125761043,0.0,68.89445218992681,8.749919420142668,0.027964790133297127,77.02610112779003,4,0.037821569291920765,97.59176816280731,1.6558610690365931,77.8439221586048,0.4157751035233219,0,0,0,88.55393540021538,45.275957280423725,49.846760660422134,75.05349378860069,65.68621214112594
SHG_1142,Rural-East,2016,8,20,0,3996.7721402974257,902.1460961818294,66.86775630821798,31974.177122379406,0.17017046467969932,2.5526136022158914,81.30016265663927,3.500130348325926,0.06328306082828784,90.76220941073106,0,0.03250084553446103,63.51156239128156,2.270484510761313,60.21581916994852,0.5078050639587791,0,1,1,93.50888173484385,74.56868380551666,23.843162812813752,29.531696162473253,62.40885242576219
SHG_1143,Rural-South,2015,9,19,0,2463.4398151225764,760.67829493895,85.13705826458349,39415.03704196122,0.09229905408312566,14.5517229051708,92.85553451602777,12.963240181242481,0.1306000416256341,83.98929268420511,0,-0.01972010907608502,63.269565395015874,2.0677828508177276,95.08870142731143,0.20347274249759584,1,0,1,100.0,72.07564463351143,19.0530633413375,62.791635450144256,65.65011081631863
SHG_1144,Rural-North,2023,1,14,0,2261.911230306644,1077.3504531328385,75.57619755915502,38452.49091521295,0.23498520446382923,2.836303597344078,92.15258180773787,7.635139025823247,0.20538152035411752,80.51561602858486,1,0.0990133095038203,44.12282066343766,1.113063238738901,73.21192598696125,0.7227377522388047,1,1,1,89.37658998189828,71.77515416258527,29.45078362860982,16.635734865671722,61.08265939911817
SHG_1145,Rural-West,2012,12,9,0,2995.769156772909,908.7656552291543,60.334547275074286,32953.460724502,0.35030023667987176,7.592766337371462,81.9367665197425,2.8640232350915378,0.17454657326657091,94.09006215873512,0,0.15720322656184993,48.4194710916109,1.7765464414353151,81.02368925259853,0.7422531871990872,0,0,1,82.41003924394562,71.51807570696982,33.703698310906006,30.464808768054766,58.932277713619975
SHG_1146,Rural-North,2012,12,17,1,2831.718388083826,394.9751999002892,95.61638068877315,50970.93098550887,0.20751648663353717,8.704765545188202,83.15227018047761,10.221087216269037,0.12096469173319715,76.06762541573605,1,0.07553072328976622,54.49003767957001,0.7728078014800709,71.24254214340435,0.9078385138835341,1,0,0,100.0,63.048377851626896,35.575246990673385,45.52968916698796,66.74895511652191
SHG_1147,Rural-South,2016,8,10,1,2325.563283686101,387.920380815323,63.078866775234964,30232.322687919313,0.055662415555671176,0.05299267688717757,87.69435689844232,5.432805801018344,0.4,75.7277975521493,3,0.2278563835574911,53.12293677987564,1.609667185040476,63.23175134626787,0.6619689447938686,0,1,1,100.0,56.1749899372203,46.3391906145005,20.281863312367882,65.24350347530358
SHG_1148,Rural-North,2021,3,19,0,3384.0485838423274,978.0252431446531,90.43405323723127,54144.77734147724,0.05479988572610929,2.0041760898942456,82.29348678292033,2.5067311685946954,0.19321009628594393,79.75871855085244,3,0.31038435827618716,99.76946040992672,2.115914461072686,92.24356738776146,0.2490087361090899,0,0,1,100.0,62.55700552916893,80.180483550517,60.0594758334546,78.14448386056037
SHG_1149,Rural-East,2013,11,8,0,2258.3636004081086,267.25591396736786,63.79671747286679,22583.636004081087,0.23075878906942382,0.0,60.8970355664822,6.68554875283932,0.28143382638390735,76.96054540926433,4,-0.04424742157116599,85.86120318618563,1.67223478670082,88.115131225048,0.03893801668766561,0,1,1,100.0,29.617024007718726,32.82915302956491,57.663718998740066,61.64236222463759
SHG_1150,Rural-East,2022,2,11,0,3012.426873304827,819.5262000363033,82.5358140285056,27111.841859743443,0.2739604172109105,14.612630699556522,75.56921886767154,4.975381012285487,0.09750627357820503,99.8689332849665,4,0.34244716314717427,78.97053578244683,2.0697109312904414,85.755008064185,0.5931582190394682,0,1,0,94.67219934728007,53.69851070980076,71.91829359680548,49.4105068576319,67.94161021157348
SHG_1151,Rural-East,2019,5,20,1,819.9787938787008,654.764342552661,86.99145208669643,13119.660702059213,0.0484929029952896,15.775523143184769,87.88543223567237,10.432306437994603,0.1490389867472749,75.38068030867723,2,0.23205565822822533,67.31031950401939,1.7690733015269366,91.86835398850754,0.16972842857692316,0,0,1,100.0,63.40510504018785,54.08028427758318,64.81629428538461,70.5046464663523
SHG_1152,Rural-West,2021,3,20,0,1682.420711687363,979.1025863957868,84.38789700610464,13459.365693498905,0.24818884612239578,0.0,76.0754879956292,3.997983556974659,0.4,87.7852054152433,3,0.091969864350804,43.11936111866245,0.369836283820575,71.16675720765987,0.08456537809723785,1,1,0,93.32487506779586,46.27790772725962,33.949310122729344,79.92607731416572,65.98679480706522
SHG_1153,Rural-North,2016,8,10,1,2336.4230232111026,1080.9730056396575,95.31659266074888,21027.807208899925,0.05849533502851161,7.777177505330865,71.46078195708492,12.434324060588086,0.20494038196089964,71.87182205794832,4,0.08411162003131827,44.0209922650726,2.4457548936539553,90.84869536359184,0.8525474212459705,0,1,1,100.0,36.34197780594323,16.93995061357011,8.847154725241772,53.42834917158946
SHG_1154,Rural-South,2022,2,17,1,2335.312455295728,271.0348890440021,68.43172406200114,14011.874731774367,0.18725719264786425,2.614538477910668,66.69964356376431,3.914582326177182,0.13786724330685257,79.7876175412344,2,0.0697533494821393,53.950359532469875,0.5852937520933178,62.8231530508383,0.3553197484738877,1,0,1,100.0,50.48745504007759,36.058267640592106,53.68081509156674,65.92960480074721
SHG_1155,Rural-South,2018,6,19,0,2196.4764008113266,542.6451465225216,94.5863568743256,19768.28760730194,0.21961728881144993,0.0,82.53633457935416,12.449463576285178,0.29200261261795074,88.71995456586947,4,0.05945616714430865,69.27005911264075,0.48099911340953616,72.97920286068116,0.3064634680428203,1,1,0,100.0,43.91687378309392,44.848782617625204,66.61219191743078,68.87509102402527
SHG_1156,Rural-North,2019,5,13,0,2406.5872673638028,658.431424131438,89.00024305196474,28879.047208365635,0.07971218043022107,8.09014413942283,72.55501986889882,8.994295169730737,0.10101560740448222,92.24924355508126,3,0.147027628301319,68.9908517988201,2.1441069263799615,68.07018895335932,0.8597946748116456,1,0,0,100.0,48.72124136904265,41.88497106441065,48.41231951130126,64.25998128754833
SHG_1157,Rural-South,2023,1,16,1,2079.0701171620085,962.4469586748685,65.04008111455977,14553.490820134059,0.013815593333295979,13.75575349217238,85.78980994307274,4.987747435369039,0.006385848629299568,87.12632250518429,4,0.024108142153329473,56.71858378690219,0.7811615607118831,59.14188899344086,0.825710951560667,0,1,1,99.57230549420578,67.54907907545791,30.674834844845783,10.457342906359983,60.176775228014705
SHG_1158,Rural-East,2022,2,14,1,1616.1097655499839,574.5482433795812,91.90929053392856,9696.658593299904,0.1975657468863513,0.0,91.8370554857401,4.276600821694592,0.04305878601681772,77.4900685822069,0,0.05529893860720446,40.03920344567797,2.215471875076139,89.62974066045673,0.627328935090678,0,1,1,100.0,84.98278305903388,12.935619699662201,22.360263894559317,65.68845387250785
SHG_1159,Rural-South,2014,10,8,0,2386.55870000313,551.2193873487809,63.75106105028066,42958.05660005634,0.0943488472660708,0.0,96.33738207517501,8.084897705045773,0.4,82.8995564236318,3,0.18876427621866243,99.97346219502631,1.9927875669805037,69.89328515087136,0.827553052274047,1,0,0,100.0,61.635504829120094,66.69348992741125,50.34681686355718,71.32384690217073
SHG_1160,Rural-West,2015,9,9,1,2613.0057120699707,815.1291405411998,96.42422868857687,44421.0971051895,0.02466154232561317,4.011075731386034,82.04639847665489,7.696321972228478,0.1215894166184021,77.12435670256772,3,-0.030154250664465025,83.47589721085774,0.5455045999059445,80.41597500038858,0.28104975016688916,0,0,0,100.0,58.94723544524463,42.10299144753128,83.13701498998665,70.66893570144555
SHG_1161,Rural-East,2023,1,17,1,3476.988528053568,592.0935769045727,90.03078596844223,62585.793504964226,0.1607034717522517,8.547531099541718,82.63126219363986,14.078881323751936,0.10248717596664697,85.74206912984296,4,0.2600976207339797,54.065536000690884,1.0591842401291143,51.50519361056595,0.9614923245741122,1,1,0,100.0,49.63711756647165,55.17756216745918,27.310460525553268,65.54856834414763
SHG_1162,Rural-North,2020,4,14,0,2407.0167655024334,811.4636112256609,87.1399987317055,31291.217951531635,0.1851966976784816,7.200405107425372,71.26464168422527,14.523684165798493,0.1938748416047836,80.19915591379744,1,-0.018424238821377788,66.56788819262425,0.8743067577166659,67.16933510888221,0.8345717902556277,1,1,0,100.0,43.08122702107573,30.735370195275884,34.92569258466234,61.769141763188436
SHG_1163,Rural-East,2021,3,8,0,2125.2529213757066,1128.6305621153942,62.47233842756891,34004.046742011305,0.0628004156281321,0.0,98.72305525802935,7.807288854360764,0.023708267728455714,92.53531410862128,0,0.2515472330839652,74.6734667616453,2.289591504986486,90.87039236530546,0.7570481146986254,0,0,0,93.02906950455618,88.4059779236582,56.67301598717111,54.57711311808247,73.86501862751075
SHG_1164,Rural-South,2013,11,19,0,1740.86678334013,602.4062592993117,95.38347552918455,29594.73531678221,0.4231734720031839,7.563560406535867,70.86532725097479,4.477927829967847,0.163173308940183,73.59673280418136,3,0.24397033895795767,71.88729485135832,0.9334797538871835,74.64097922664124,0.29994206977702265,0,1,0,95.40824387260994,49.964881497406054,64.94097955467244,67.00347581337864,71.72890255050561
SHG_1165,Rural-North,2017,7,17,1,1532.7724824086517,316.5830745556967,81.8678272828852,15327.724824086517,0.10513377948581948,0.0,97.26219657237924,12.672753224888831,0.3745091206688647,79.80384117573333,1,-0.04567556654592147,89.59306445148786,2.062157540887403,55.22272590500757,0.5768573811327002,1,0,0,100.0,64.07452787575806,31.777510358282914,65.38855713203799,68.96630779940311
SHG_1166,Rural-South,2014,10,15,1,3713.1152442028583,232.44344604718697,86.34870554908089,33418.037197825724,0.4048239514623837,7.4934668653825645,92.74960917936204,14.786373684677619,0.02061166273159298,90.76033767839964,2,0.13317159777361115,53.591297562166346,1.650734673915512,62.642905912505555,0.5776317543444226,1,0,0,100.0,68.18149424848518,34.92949287880905,65.34209473933464,69.98783883067944
SHG_1167,Rural-South,2022,2,10,0,2843.6504001627836,677.3503981224013,74.03276437340062,19905.552801139485,0.2710498263211333,10.230273106115899,63.38753367501227,8.06701057149731,0.3577256141246989,94.25217216681072,4,0.2794494442995894,63.076664558726094,1.310072851230698,65.16429454246415,0.9325548784193121,0,1,1,95.11033003351551,27.39809642422754,60.8993492413408,4.046707294841276,52.88136165305538
SHG_1168,Rural-West,2015,9,19,0,2652.339111940046,731.5721526867312,61.30636243137984,18566.373783580322,0.32062212422328384,2.1254692510297057,98.84603629473143,9.308454543838828,0.12063785280864575,88.38387506609531,3,0.3253928632856618,79.70666394829831,0.4689667062917274,67.73331024925415,0.5506633794408515,0,1,0,87.72935946451513,73.85037672977901,83.11940831292458,51.96019723354891,75.61855980621607
SHG_1169,Rural-East,2021,3,12,0,2822.6403121962253,811.8310201032215,74.9383178053082,19758.482185373578,0.24865417919243954,0.0,87.03291700416294,10.556077715868454,0.191878349576302,94.81906449211738,4,-0.033233913313496996,65.15097255412728,0.67004804268634,93.9665107839237,0.5570405132750351,1,1,0,93.81216597990606,54.69048976206872,29.742129593366002,51.57756920349789,60.88961735194796
SHG_1170,Rural-North,2014,10,18,0,3903.946457317793,1158.1180089194338,68.81784016981676,50751.30394513131,0.12239504470078902,12.576746812264046,90.09591529215152,8.906822238562114,0.046077805364902136,74.39308769808449,1,0.2831718862296912,72.41779190741843,2.1582649999984937,71.56508531705073,0.37904048538303503,0,0,0,91.3632396375169,74.5646163912809,60.16518149202605,77.2575708770179,79.16216231413654
SHG_1171,Rural-South,2019,5,13,1,3023.7412939858505,684.0205725094041,80.56381770205039,51403.601997759455,0.23576223484159,8.558273772905011,70.87994421377424,2.082927564285679,0.4,94.16290129137937,2,0.32870249787689626,64.01273655098032,2.023255562503305,63.29642253160594,0.9903323037936483,1,0,1,98.70062211834752,46.38043113663143,61.6658971757893,15.5800617723811,60.03010071326324
SHG_1172,Rural-East,2017,7,13,0,3819.5847154591365,888.0455570741289,64.81550315156356,49654.601300968774,0.2789052807485325,0.0,72.28865668085083,9.103961042465617,0.057807845799854644,92.71848934826502,1,0.3091858587391154,45.04765973556297,1.1648285966306824,55.01227818614383,0.016592480632597884,1,0,0,87.73847576655986,56.05158959789791,54.81227011698617,99.00445116204412,74.11787392301002
SHG_1173,Rural-East,2021,3,18,1,1593.8647584984828,433.8128330930641,60.94831014578074,20720.241860480277,0.19110060941069026,1.8518237215180826,76.78509531227242,2.6580921394979637,0.21800218116674558,87.4975717693767,4,-0.04547898536439102,87.24231748895639,0.9741522099474176,52.012900150461604,0.5883522209831533,0,1,1,100.0,52.87529749820504,39.09469457006757,24.698866741010804,61.128699786314726
SHG_1174,Rural-East,2013,11,15,0,2533.0605058164947,475.2391810370083,88.377554585359,35462.847081430926,0.24739595378327847,8.680421784346382,62.02292415296915,7.539576093379,0.19844875065787212,94.5191593663971,2,0.32215936806773016,45.72165527638021,1.2901290067376956,66.87271394821144,0.8706884554574393,1,0,0,100.0,39.037482814599464,55.77108528005418,47.75869267255364,62.578541148623856
SHG_1175,Rural-East,2020,4,19,1,3041.8876173491376,251.29384898121558,79.70141522857156,51712.08949493534,0.14243303036490707,0.0,66.45469433553532,9.435946417686706,0.20583487518072507,78.0452310323474,1,0.09442989053641486,64.50733488450896,1.7953338770333598,52.83402160829177,0.034672704226066386,0,0,1,100.0,43.89816362708227,35.67331677880828,72.91963774643602,65.39861330216108
SHG_1176,Rural-West,2014,10,20,1,1743.403151442575,841.5044812562517,70.39312551761198,29637.853574523775,0.2742045888437257,7.660139018706703,76.45215888264926,5.126910607341934,0.2688975747102212,81.90976486622422,4,0.012526788283544338,84.27705684385552,1.0930439113114185,83.56354126145663,0.27064394198176567,0,1,0,90.57761858797228,47.543963165430085,43.32509740984729,68.76136348109407,62.52587818072281
SHG_1177,Rural-West,2022,2,15,1,2984.1789608146046,777.8070502510847,94.64406181511339,20889.25272570223,0.1831936641603495,0.2941499383978199,77.09945816361072,6.293700677527097,0.3186921136664906,90.67262961244688,0,0.2793092850720121,73.3714415578007,2.0149367431329397,50.81001986697336,0.8183804247795352,0,0,0,100.0,56.799332803918574,61.42048519825834,50.89717451322789,68.3593395721277
SHG_1178,Rural-North,2015,9,15,1,1738.1468954089623,965.3633638580407,70.12105363681013,12167.028267862737,0.12629000867807702,9.368341087882825,83.76967309234388,9.840951561598311,0.16315683060393232,93.05743992739606,3,0.04050897200127447,81.54125836926485,0.8133322098285187,81.2665084977227,0.7470782671290289,1,0,1,95.41454837997837,56.434257994268606,47.279173983083695,30.175303972258263,62.027342738455374
SHG_1179,Rural-North,2020,4,16,0,3358.309394394315,244.99682123542436,89.36605036166586,26866.47515515452,0.17464730664065656,3.765882883734735,78.61347735757944,2.1778713918888544,0.1653242081520239,82.79195070404867,3,0.16925808109120877,50.47883115377977,0.9510504647605555,83.19122374263625,0.9653027236303998,0,0,0,100.0,60.38706336123185,42.98986470512847,42.08183658217601,64.30951491027332
SHG_1180,Rural-North,2015,9,13,0,2647.7683798248668,763.9195667556237,80.01114140831041,18534.37865877407,0.2797802627327778,0.0,96.69072266310722,7.285676985673139,0.2947471719740551,90.93498356515511,2,0.3101056444808281,87.53147168810057,1.7879943493199932,83.98165911975718,0.9459246440320865,1,0,0,94.73593795074176,70.15802340133725,75.42760555599976,43.244521358074806,73.30743113544722
SHG_1181,Rural-North,2023,1,10,0,3022.1171257416627,833.7115997655291,83.73845530818895,48353.8740118666,0.09765927599520037,11.036541071604669,82.26313714008613,6.455502030562793,0.07580371884531951,93.39462652030204,4,-0.0027125510835645725,40.001843130722946,1.8667015009373311,67.82980879931029,0.25448133161826025,0,1,1,100.0,59.48438594959801,8.74198774090737,44.731120102904384,57.40654686975378
SHG_1182,Rural-North,2012,12,12,0,3436.158967357283,1157.631646272588,82.62979802453157,44670.066575644676,0.18856122440231907,0.0,84.28541123534308,7.053442522395107,0.14033217755457655,75.30690852471952,4,0.34493446343181833,66.64621341439712,1.4701178863110365,93.68092643686077,0.9955689004906878,0,0,1,92.20824526179176,58.20799310628588,69.61892056996817,15.265865970558735,65.92442256075452
SHG_1183,Rural-South,2022,2,8,1,2050.443001843919,505.7439574472911,76.10814883978242,24605.316022127026,0.4062329647013809,10.823887254188376,85.29585025862033,3.668236208453939,0.3595263589500767,96.18578264696994,2,0.14998359678591533,83.81495137177427,1.662180017804841,59.33199698988413,0.025689644869408168,0,1,1,92.40591726791986,60.51291245047254,54.989562294935666,58.458621307835514,68.32395726221814
SHG_1184,Rural-North,2012,12,18,1,4168.837639629691,1049.9593305032054,67.84982866824663,70870.23987370475,0.03761573036002057,0.14683208479437315,63.44128628131773,2.741349882047052,0.269318333264601,89.13322425536775,4,0.27802700082225973,42.49473759079562,1.3958858758056933,84.46552060513451,0.2523119270696871,1,1,0,97.47497547240886,37.37893309227723,47.69299564670299,69.86128437581877,64.45164313226428
SHG_1185,Rural-East,2021,3,15,1,3169.062975468365,1009.9244203028993,83.32520876398334,28521.566779215285,0.14019393037577038,0.0,67.59744545830243,11.122597560404344,0.3207276205451467,91.06322362341378,0,0.0825408874945268,80.53977413242438,1.1710618976310898,87.81268957112172,0.4541836627367061,1,1,0,97.7893777043485,41.421223564011356,48.860275797749125,57.74898023579763,64.60019976421684
SHG_1186,Rural-East,2017,7,19,0,2375.5474443825315,1134.729915488301,70.03516399562801,40384.30655450303,0.27177663564874727,2.9116875813442853,80.23726617278234,4.104999086218778,0.17528250568610151,96.49820804278671,2,0.11593026220854079,63.236464685490475,1.7513186004470438,72.10167104655618,0.648233468807846,1,1,0,84.72711910648502,62.29996704187576,37.84296147274283,46.105991871529234,59.84629630847712
SHG_1187,Rural-East,2021,3,16,0,1150.1245223114317,1013.7233437222275,97.62015811517611,19552.11687929434,0.2179211101353502,12.70556528967527,76.05847116356173,6.395097321761398,0.4,76.2649280648377,1,-0.026573877886186464,73.14196826903407,1.6095054119826837,93.59565306402527,0.5769816124176819,0,1,1,98.11552505334076,49.38435437744806,27.820272319216592,25.38110325493909,57.224851184789095
SHG_1188,Rural-East,2016,8,15,0,2213.0369815608647,1003.0118815263205,81.61115572749685,26556.443778730376,0.24396128711479884,0.0,66.05782087741429,7.626029296443646,0.09763483605929539,72.4056027043634,4,0.14073555109324976,77.8055876116998,2.1230363934602363,89.17347800246338,0.27706924971339963,1,1,0,92.22504473198269,41.0011922793101,46.58732755052796,68.37584501719601,67.13693476946256
SHG_1189,Rural-South,2022,2,12,0,3691.2904866626313,324.34584143087034,95.00534474484608,44295.48583995158,0.4712381569904918,2.665150619330408,92.38700145063558,14.356926672407317,0.4,83.19566919141505,3,0.2075826317790454,62.8571107014085,0.4200438982219377,79.97305698293583,0.9024032761106747,0,0,1,98.45277874531183,50.158689443746795,59.26383104855505,20.85580343335952,63.3559349049287
SHG_1190,Rural-South,2016,8,11,1,3175.426582477934,416.332777630827,77.70309383731262,47631.39873716901,0.15562363599686665,11.615035938750276,85.25835170332083,12.197271151766365,0.16780799332608776,88.15268555621616,0,0.03819505576589968,77.53904736563659,1.5575368288624767,59.241919897351245,0.059587097353143714,1,0,0,100.0,63.90930658815768,38.6465404803901,96.42477415881137,75.79650678522778
SHG_1191,Rural-West,2023,1,17,0,2421.6678028456768,963.6922693503205,80.93605483688033,43590.02045122218,0.3572376349182471,1.6738005015486328,68.09175796632815,7.027191741571713,0.1083212419092743,81.48352301209121,2,0.285658643228301,48.71960154523025,1.4125328363190228,53.10207084782772,0.07115567887790974,1,1,1,87.14508931814532,49.32627820007112,52.21053542398209,55.73065926732542,64.71999741841918
SHG_1192,Rural-North,2012,12,8,1,501.20512970283926,766.018424887821,95.12134051377828,7016.87181583975,0.2396659293429592,16.622038618370322,61.82340631794675,14.29762156799279,0.2939395461165588,73.80833241264918,0,-0.0006864882804212685,71.11370131994403,0.8408643734854806,67.90698582645723,0.9895053333843224,1,1,1,100.0,32.90867859169305,35.858927210432014,0.6296799969406521,53.59929258310284
SHG_1193,Rural-West,2021,3,10,0,2325.077378051971,1148.9806670470014,65.70226220132463,23250.77378051971,0.5065840808110514,10.921542059901553,76.43155239998447,8.365372988416425,0.3640133542073737,79.46091229798353,4,0.10725885179760607,54.215439633803406,0.5133244761239344,58.95158187207919,0.7975140452964858,1,1,1,71.40186127890479,39.83257064558981,41.29373018700329,12.149157282210851,49.525095505903835
SHG_1194,Rural-North,2019,5,15,1,2905.936742266631,746.9288759854769,79.00359491467071,46494.987876266096,0.14171829864603377,7.016289350639542,93.22491041727164,4.920546169342966,0.11361997339189578,93.97473913314346,2,0.08367708566924396,83.85222074656963,1.2240242094504583,78.917988155827,0.8326117733261311,1,0,0,100.0,76.77545607838425,50.56038905264738,50.043293600432136,75.63742926009365
SHG_1195,Rural-South,2022,2,8,0,2451.1968225156934,1066.4231835397002,62.38469301378636,22060.77140264124,0.08585441525322869,7.016468844944888,99.86105235194476,3.7578250782671114,0.07126557597188381,96.38804490135286,2,0.3128167841660087,99.4919665496432,0.7582938580187395,67.7719668682031,0.6692190299248667,1,1,1,93.09422347068048,86.50103921914888,91.16684316555705,19.846858204507996,77.66673944894285
SHG_1196,Rural-North,2012,12,10,1,1034.6542022351791,793.7806319434522,83.02373714560328,16554.467235762866,0.036096214285828154,0.0,68.40428771649407,11.649528099279728,0.17392562008159343,77.83487297532581,0,0.22798124773721906,74.0434566493644,2.051735940804052,86.75125930949116,0.6101079220362347,1,0,0,100.0,47.46782919409466,55.36993619165251,63.39352467782592,69.37903929039294
SHG_1197,Rural-North,2013,11,14,1,2181.486391529224,619.0994729170852,83.97197148025555,13088.918349175343,0.2157275437015063,3.8063163337031782,60.95785061081934,9.60276154697528,0.07451902890546945,82.22096572638497,0,0.15855080858949644,93.79447950814061,0.7318474650843475,51.12822558526736,0.861664884699101,0,1,1,100.0,46.45377559823023,69.44800501494915,8.300106918053942,64.21076343458292
SHG_1198,Rural-West,2019,5,12,1,2679.471725422466,1010.1610899597025,77.18693453420592,18756.30207795726,0.2792115760756355,8.959849212339378,70.75190460120793,4.582379499666275,0.12293468252392256,82.79499241725583,4,0.19616831192833417,44.89449553668196,0.49313412152795194,58.59147301788292,0.5180774980403448,0,0,0,88.99227975728596,48.33566190065149,46.53182178118566,68.91535011757932,63.70923434841258
